CASE_ID;EVENT_ID;ACTIVITY;START_TIMESTAMP;END_TIMESTAMP;RECURSO;AGENTE
2c12e39e61f4846c;463;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-02 23:20:07.410;2025-07-02 23:20:08.410;;ai
2c12e39e61f4846c;464;ENTREGA DE INFORMAÇÕES;2025-07-02 23:20:08.410;2025-07-02 23:24:37.819;;human
2c12e39e61f4846c;465;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-02 23:24:37.819;2025-07-02 23:25:10.920;cartoes_credito_outros_produtos;ai
2c12e39e61f4846c;466;RESPOSTA COM INSATISFAÇÃO;2025-07-02 23:25:10.920;2025-07-02 23:29:36.193;;human
2c12e39e61f4846c;467;ENCAMINHAMENTO OUTROS CANAIS;2025-07-02 23:29:36.193;2025-07-02 23:30:10.541;cartoes_credito_outros_produtos;ai
2c12e39e61f4846c;468;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-02 23:30:10.541;2025-07-02 23:33:58.457;;human
2c12e39e61f4846c;469;END-DIALOGUE-SYSTEM;2025-07-02 23:33:58.457;2025-07-02 23:33:58.457;;syst
2c1f76bbde034998;470;START-DIALOGUE-SYTEM;2025-07-18 13:44:25.349;2025-07-18 13:44:25.349;;syst
2c1f76bbde034998;471;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-18 13:44:25.349;2025-07-18 13:44:26.349;;ai
2c1f76bbde034998;472;RESPOSTA COM INSATISFAÇÃO;2025-07-18 13:44:26.349;2025-07-18 13:49:04.535;;human
2c1f76bbde034998;473;ENCAMINHAMENTO OUTROS CANAIS;2025-07-18 13:49:04.535;2025-07-18 13:49:49.374;cartoes_credito_outros_produtos;ai
2c1f76bbde034998;474;RESPOSTA COM INSATISFAÇÃO;2025-07-18 13:49:49.374;2025-07-18 13:54:40.299;;human
2c1f76bbde034998;475;ENCAMINHAMENTO OUTROS CANAIS;2025-07-18 13:54:40.299;2025-07-18 13:55:21.030;cartoes_credito_outros_produtos;ai
2c1f76bbde034998;476;RESPOSTA COM INSATISFAÇÃO;2025-07-18 13:55:21.030;2025-07-18 13:59:04.408;;human
2c1f76bbde034998;477;ENCAMINHAMENTO OUTROS CANAIS;2025-07-18 13:59:04.408;2025-07-18 13:59:55.648;cartoes_credito_outros_produtos;ai
2c1f76bbde034998;478;RESPOSTA COM INSATISFAÇÃO;2025-07-18 13:59:55.648;2025-07-18 14:04:09.101;;human
2c1f76bbde034998;479;END-DIALOGUE-SYSTEM;2025-07-18 14:04:09.101;2025-07-18 14:04:09.101;;syst
2dfab3b20203a8bf;480;START-DIALOGUE-SYTEM;2025-07-17 14:16:05.901;2025-07-17 14:16:05.901;;syst
2dfab3b20203a8bf;481;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-17 14:16:05.901;2025-07-17 14:16:06.901;;ai
2dfab3b20203a8bf;482;ENTREGA DE INFORMAÇÕES;2025-07-17 14:16:06.901;2025-07-17 14:17:47.284;;human
2dfab3b20203a8bf;483;ENCAMINHAMENTO OUTROS CANAIS;2025-07-17 14:17:47.284;2025-07-17 14:18:27.605;cartoes_credito_outros_produtos;ai
2dfab3b20203a8bf;484;RESPOSTA COM INSATISFAÇÃO;2025-07-17 14:18:27.605;2025-07-17 14:20:04.131;;human
2dfab3b20203a8bf;485;END-DIALOGUE-SYSTEM;2025-07-17 14:20:04.131;2025-07-17 14:20:04.131;;syst
2f5153a7b1ef62a2;486;START-DIALOGUE-SYTEM;2025-06-26 13:05:27.683;2025-06-26 13:05:27.683;;syst
2f5153a7b1ef62a2;487;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-26 13:05:27.683;2025-06-26 13:05:28.683;;ai
2f5153a7b1ef62a2;488;RESPOSTA COM INSATISFAÇÃO;2025-06-26 13:05:28.683;2025-06-26 13:08:14.740;;human
2f5153a7b1ef62a2;489;ENTREGA DA SOLUÇÃO;2025-06-26 13:08:14.740;2025-06-26 13:09:03.533;cartoes_credito_outros_produtos;ai
2f5153a7b1ef62a2;490;RESPOSTA COM INSATISFAÇÃO;2025-06-26 13:09:03.533;2025-06-26 13:11:40.575;;human
2f5153a7b1ef62a2;491;RESPOSTA COM DADOS;2025-06-26 13:11:40.575;2025-06-26 13:12:18.815;cartoes_credito_outros_produtos;ai
2f5153a7b1ef62a2;492;RESPOSTA COM INSATISFAÇÃO;2025-06-26 13:12:18.815;2025-06-26 13:14:23.734;;human
2f5153a7b1ef62a2;493;END-DIALOGUE-SYSTEM;2025-06-26 13:14:23.734;2025-06-26 13:14:23.734;;syst
3298362865d328ff;494;START-DIALOGUE-SYTEM;2025-07-06 19:03:43.739;2025-07-06 19:03:43.739;;syst
3298362865d328ff;495;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-06 19:03:43.739;2025-07-06 19:03:44.739;;ai
3298362865d328ff;496;ESCLARECIMENTO DA INTENÇÃO;2025-07-06 19:03:44.739;2025-07-06 19:06:18.730;;human
3298362865d328ff;497;ENTREGA DA SOLUÇÃO;2025-07-06 19:06:18.730;2025-07-06 19:06:58.253;cartoes_credito_outros_produtos;ai
3298362865d328ff;498;ESCLARECIMENTO DA INTENÇÃO;2025-07-06 19:06:58.253;2025-07-06 19:09:37.321;;human
3298362865d328ff;499;FLUXOS DIRECIONADOS;2025-07-06 19:09:37.321;2025-07-06 19:10:19.927;cartoes_credito_outros_produtos;ai
3298362865d328ff;500;AGRADECIMENTO ESPONTÂNEO;2025-07-06 19:10:19.927;2025-07-06 19:12:55.548;;human
3298362865d328ff;501;END-DIALOGUE-SYSTEM;2025-07-06 19:12:55.548;2025-07-06 19:12:55.548;;syst
3364fdb41c9226b1;502;START-DIALOGUE-SYTEM;2025-07-25 18:20:46.611;2025-07-25 18:20:46.611;;syst
3364fdb41c9226b1;503;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-25 18:20:46.611;2025-07-25 18:20:47.611;;ai
3364fdb41c9226b1;504;RESPOSTA COM INSATISFAÇÃO;2025-07-25 18:20:47.611;2025-07-25 18:25:19.466;;human
3364fdb41c9226b1;505;ENCAMINHAMENTO OUTROS CANAIS;2025-07-25 18:25:19.466;2025-07-25 18:26:01.740;cartoes_credito_outros_produtos;ai
3364fdb41c9226b1;506;RESPOSTA COM INSATISFAÇÃO;2025-07-25 18:26:01.740;2025-07-25 18:31:56.054;;human
3364fdb41c9226b1;507;ENCAMINHAMENTO OUTROS CANAIS;2025-07-25 18:31:56.054;2025-07-25 18:32:46.956;cartoes_credito_outros_produtos;ai
3364fdb41c9226b1;508;RESPOSTA COM INSATISFAÇÃO;2025-07-25 18:32:46.956;2025-07-25 18:38:22.811;;human
3364fdb41c9226b1;509;END-DIALOGUE-SYSTEM;2025-07-25 18:38:22.811;2025-07-25 18:38:22.811;;syst
35654ec0f6c01399;510;START-DIALOGUE-SYTEM;2025-07-10 09:45:14.824;2025-07-10 09:45:14.824;;syst
35654ec0f6c01399;511;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-10 09:45:14.824;2025-07-10 09:45:15.824;;ai
35654ec0f6c01399;512;RESPOSTA COM INSATISFAÇÃO;2025-07-10 09:45:15.824;2025-07-10 09:56:27.999;;human
35654ec0f6c01399;513;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-10 09:56:27.999;2025-07-10 09:57:14.906;cartoes_credito_outros_produtos;ai
35654ec0f6c01399;514;RESPOSTA COM INSATISFAÇÃO;2025-07-10 09:57:14.906;2025-07-10 10:09:41.311;;human
35654ec0f6c01399;515;REDIRECIONAMENTO PARA HUMANO;2025-07-10 10:09:41.311;2025-07-10 10:10:14.719;cartoes_credito_outros_produtos;ai
35654ec0f6c01399;516;SOLICITAÇÃO DE CANCELAMENTO;2025-07-10 10:10:14.719;2025-07-10 10:20:13.369;;human
35654ec0f6c01399;517;ENCAMINHAMENTO OUTROS CANAIS;2025-07-10 10:20:13.369;2025-07-10 10:20:59.494;cartoes_credito_outros_produtos;ai
35654ec0f6c01399;518;CONFIRMAÇÃO DO USUÁRIO;2025-07-10 10:20:59.494;2025-07-10 10:31:04.640;;human
35654ec0f6c01399;519;END-DIALOGUE-SYSTEM;2025-07-10 10:31:04.640;2025-07-10 10:31:04.640;;syst
35addfc31d3e57c9;520;START-DIALOGUE-SYTEM;2025-07-24 03:26:31.218;2025-07-24 03:26:31.218;;syst
35addfc31d3e57c9;521;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-24 03:26:31.218;2025-07-24 03:26:32.218;;ai
35addfc31d3e57c9;522;ENTREGA DE INFORMAÇÕES;2025-07-24 03:26:32.218;2025-07-24 03:31:08.785;;human
35addfc31d3e57c9;523;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-24 03:31:08.785;2025-07-24 03:31:52.977;cartoes_credito_outros_produtos;ai
35addfc31d3e57c9;524;REJEIÇÃO DA SOLUÇÃO;2025-07-24 03:31:52.977;2025-07-24 03:36:48.366;;human
35addfc31d3e57c9;525;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-24 03:36:48.366;2025-07-24 03:37:25.974;cartoes_credito_outros_produtos;ai
35addfc31d3e57c9;526;DETECÇÃO DE ESTRESSE;2025-07-24 03:37:25.974;2025-07-24 03:42:02.987;;human
35addfc31d3e57c9;527;END-DIALOGUE-SYSTEM;2025-07-24 03:42:02.987;2025-07-24 03:42:02.987;;syst
377167ad7155b364;528;START-DIALOGUE-SYTEM;2025-06-30 02:17:51.372;2025-06-30 02:17:51.372;;syst
377167ad7155b364;529;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-30 02:17:51.372;2025-06-30 02:17:52.372;;ai
377167ad7155b364;530;RESPOSTA COM INSATISFAÇÃO;2025-06-30 02:17:52.372;2025-06-30 02:20:54.621;;human
377167ad7155b364;531;ENCAMINHAMENTO OUTROS CANAIS;2025-06-30 02:20:54.621;2025-06-30 02:21:35.426;cartoes_credito_outros_produtos;ai
377167ad7155b364;532;FINALIZAÇÃO COM RECLAMAÇÃO;2025-06-30 02:21:35.426;2025-06-30 02:23:15.823;;human
377167ad7155b364;533;END-DIALOGUE-SYSTEM;2025-06-30 02:23:15.823;2025-06-30 02:23:15.823;;syst
39534c79111571af;534;START-DIALOGUE-SYTEM;2025-06-26 12:45:28.032;2025-06-26 12:45:28.032;;syst
39534c79111571af;535;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-26 12:45:28.032;2025-06-26 12:45:29.032;;ai
39534c79111571af;536;RESPOSTA COM INSATISFAÇÃO;2025-06-26 12:45:29.032;2025-06-26 12:48:18.400;;human
39534c79111571af;537;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-06-26 12:48:18.400;2025-06-26 12:48:59.042;cartoes_credito_outros_produtos;ai
39534c79111571af;538;RESPOSTA COM INSATISFAÇÃO;2025-06-26 12:48:59.042;2025-06-26 12:51:39.459;;human
39534c79111571af;539;ENCAMINHAMENTO OUTROS CANAIS;2025-06-26 12:51:39.459;2025-06-26 12:52:34.590;cartoes_credito_outros_produtos;ai
39534c79111571af;540;RESPOSTA COM INSATISFAÇÃO;2025-06-26 12:52:34.590;2025-06-26 12:54:44.688;;human
39534c79111571af;541;END-DIALOGUE-SYSTEM;2025-06-26 12:54:44.688;2025-06-26 12:54:44.688;;syst
3b4e22b39c6033d2;542;START-DIALOGUE-SYTEM;2025-07-07 11:49:43.956;2025-07-07 11:49:43.956;;syst
3b4e22b39c6033d2;543;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-07 11:49:43.956;2025-07-07 11:49:44.956;;ai
3b4e22b39c6033d2;544;ENTREGA DE INFORMAÇÕES;2025-07-07 11:49:44.956;2025-07-07 11:52:25.962;;human
3b4e22b39c6033d2;545;ENCAMINHAMENTO OUTROS CANAIS;2025-07-07 11:52:25.962;2025-07-07 11:52:57.729;cartoes_credito_outros_produtos;ai
3b4e22b39c6033d2;546;RESPOSTA COM INSATISFAÇÃO;2025-07-07 11:52:57.729;2025-07-07 11:55:32.736;;human
3b4e22b39c6033d2;547;ENCAMINHAMENTO OUTROS CANAIS;2025-07-07 11:55:32.736;2025-07-07 11:56:08.732;cartoes_credito_outros_produtos;ai
3b4e22b39c6033d2;548;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-07 11:56:08.732;2025-07-07 11:58:04.058;;human
3b4e22b39c6033d2;549;END-DIALOGUE-SYSTEM;2025-07-07 11:58:04.058;2025-07-07 11:58:04.058;;syst
3ba4f764c8378f8f;550;START-DIALOGUE-SYTEM;2025-06-28 23:52:54.342;2025-06-28 23:52:54.342;;syst
3ba4f764c8378f8f;551;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-28 23:52:54.342;2025-06-28 23:52:55.342;;ai
3ba4f764c8378f8f;552;ESCLARECIMENTO DA INTENÇÃO;2025-06-28 23:52:55.342;2025-06-28 23:55:20.592;;human
3ba4f764c8378f8f;553;FLUXOS DIRECIONADOS;2025-06-28 23:55:20.592;2025-06-28 23:56:01.290;cartoes_credito_outros_produtos;ai
3ba4f764c8378f8f;554;ESCLARECIMENTO DA INTENÇÃO;2025-06-28 23:56:01.290;2025-06-28 23:58:40.865;;human
3ba4f764c8378f8f;555;RESPOSTA COM DADOS;2025-06-28 23:58:40.865;2025-06-28 23:59:15.126;cartoes_credito_outros_produtos;ai
3ba4f764c8378f8f;556;FEEDBACK DO USUÁRIO;2025-06-28 23:59:15.126;2025-06-29 00:01:06.483;;human
3ba4f764c8378f8f;557;END-DIALOGUE-SYSTEM;2025-06-29 00:01:06.483;2025-06-29 00:01:06.483;;syst
3bb57e6c574ca060;558;START-DIALOGUE-SYTEM;2025-06-27 16:03:30.602;2025-06-27 16:03:30.602;;syst
3bb57e6c574ca060;559;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-27 16:03:30.602;2025-06-27 16:03:31.602;;ai
3bb57e6c574ca060;560;RESPOSTA COM INSATISFAÇÃO;2025-06-27 16:03:31.602;2025-06-27 16:04:30.705;;human
3bb57e6c574ca060;561;ENCAMINHAMENTO OUTROS CANAIS;2025-06-27 16:04:30.705;2025-06-27 16:05:10.625;cartoes_credito_outros_produtos;ai
3bb57e6c574ca060;562;RESPOSTA COM INSATISFAÇÃO;2025-06-27 16:05:10.625;2025-06-27 16:06:32.624;;human
3bb57e6c574ca060;563;ENCAMINHAMENTO OUTROS CANAIS;2025-06-27 16:06:32.624;2025-06-27 16:07:11.324;cartoes_credito_outros_produtos, fidelidade_aereos, fidelidade_varejo;ai
3bb57e6c574ca060;564;RESPOSTA COM INSATISFAÇÃO;2025-06-27 16:07:11.324;2025-06-27 16:08:46.701;;human
3bb57e6c574ca060;565;END-DIALOGUE-SYSTEM;2025-06-27 16:08:46.701;2025-06-27 16:08:46.701;;syst
3cc9e1191294e8f6;566;START-DIALOGUE-SYTEM;2025-06-27 18:30:38.524;2025-06-27 18:30:38.524;;syst
3cc9e1191294e8f6;567;SAUDAÇÃO INICIAL DO CHATBOT;2025-06-27 18:30:38.524;2025-06-27 18:30:39.524;;ai
3cc9e1191294e8f6;568;SOLICITAÇÃO DE DETALHE ADICIONAL;2025-06-27 18:30:39.524;2025-06-27 18:34:22.894;;human
3cc9e1191294e8f6;569;RESPOSTA COM DADOS;2025-06-27 18:34:22.894;2025-06-27 18:35:06.840;cartoes_credito_outros_produtos;ai
3cc9e1191294e8f6;570;EXPANSÃO DA INTENÇÃO;2025-06-27 18:35:06.840;2025-06-27 18:40:33.828;;human
3cc9e1191294e8f6;571;ENCAMINHAMENTO OUTROS CANAIS;2025-06-27 18:40:33.828;2025-06-27 18:40:55.019;cartoes_credito_outros_produtos;ai
3cc9e1191294e8f6;572;RESPOSTA COM INSATISFAÇÃO;2025-06-27 18:40:55.019;2025-06-27 18:45:21.187;;human
3cc9e1191294e8f6;573;ENCAMINHAMENTO OUTROS CANAIS;2025-06-27 18:45:21.187;2025-06-27 18:45:51.694;cartoes_credito_outros_produtos;ai
3cc9e1191294e8f6;574;RESPOSTA COM INSATISFAÇÃO;2025-06-27 18:45:51.694;2025-06-27 18:51:40.077;;human
3cc9e1191294e8f6;575;ENCAMINHAMENTO OUTROS CANAIS;2025-06-27 18:51:40.077;2025-06-27 18:52:11.901;cartoes_credito_outros_produtos;ai
3cc9e1191294e8f6;576;FINALIZAÇÃO COM RECLAMAÇÃO;2025-06-27 18:52:11.901;2025-06-27 18:54:43.591;;human
3cc9e1191294e8f6;577;END-DIALOGUE-SYSTEM;2025-06-27 18:54:43.591;2025-06-27 18:54:43.591;;syst
3daaef8f69c19918;578;START-DIALOGUE-SYTEM;2025-07-03 23:27:54.662;2025-07-03 23:27:54.662;;syst
3daaef8f69c19918;579;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-03 23:27:54.662;2025-07-03 23:27:55.662;;ai
3daaef8f69c19918;580;RESPOSTA COM INSATISFAÇÃO;2025-07-03 23:27:55.662;2025-07-03 23:29:56.515;;human
3daaef8f69c19918;581;ENCAMINHAMENTO OUTROS CANAIS;2025-07-03 23:29:56.515;2025-07-03 23:30:35.748;cartoes_credito_outros_produtos;ai
3daaef8f69c19918;582;RESPOSTA COM INSATISFAÇÃO;2025-07-03 23:30:35.748;2025-07-03 23:32:44.455;;human
3daaef8f69c19918;583;ENCAMINHAMENTO OUTROS CANAIS;2025-07-03 23:32:44.455;2025-07-03 23:33:24.686;cartoes_credito_outros_produtos;ai
3daaef8f69c19918;584;RESPOSTA COM INSATISFAÇÃO;2025-07-03 23:33:24.686;2025-07-03 23:36:17.983;;human
3daaef8f69c19918;585;END-DIALOGUE-SYSTEM;2025-07-03 23:36:17.983;2025-07-03 23:36:17.983;;syst
3db5206253707fcd;586;START-DIALOGUE-SYTEM;2025-07-10 10:39:26.596;2025-07-10 10:39:26.596;;syst
3db5206253707fcd;587;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-10 10:39:26.596;2025-07-10 10:39:27.596;;ai
3db5206253707fcd;588;ESCLARECIMENTO DA INTENÇÃO;2025-07-10 10:39:27.596;2025-07-10 10:41:09.772;;human
3db5206253707fcd;589;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-10 10:41:09.772;2025-07-10 10:41:47.281;cartoes_credito_outros_produtos;ai
3db5206253707fcd;590;RESPOSTA COM INSATISFAÇÃO;2025-07-10 10:41:47.281;2025-07-10 10:43:32.390;;human
3db5206253707fcd;591;ENCAMINHAMENTO OUTROS CANAIS;2025-07-10 10:43:32.390;2025-07-10 10:44:06.171;cartoes_credito_outros_produtos;ai
3db5206253707fcd;592;RESPOSTA COM INSATISFAÇÃO;2025-07-10 10:44:06.171;2025-07-10 10:46:06.421;;human
3db5206253707fcd;593;ENCAMINHAMENTO OUTROS CANAIS;2025-07-10 10:46:06.421;2025-07-10 10:46:47.010;cartoes_credito_outros_produtos;ai
3db5206253707fcd;594;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-10 10:46:47.010;2025-07-10 10:48:20.296;;human
3db5206253707fcd;595;END-DIALOGUE-SYSTEM;2025-07-10 10:48:20.296;2025-07-10 10:48:20.296;;syst
3e2712c660018df0;596;START-DIALOGUE-SYTEM;2025-07-24 15:13:25.845;2025-07-24 15:13:25.845;;syst
3e2712c660018df0;597;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-24 15:13:25.845;2025-07-24 15:13:26.845;;ai
3e2712c660018df0;598;ESCLARECIMENTO DA INTENÇÃO;2025-07-24 15:13:26.845;2025-07-24 15:14:25.650;;human
3e2712c660018df0;599;RESPOSTA COM DADOS;2025-07-24 15:14:25.650;2025-07-24 15:15:16.689;cartoes_credito_outros_produtos;ai
3e2712c660018df0;600;RESPOSTA COM INSATISFAÇÃO;2025-07-24 15:15:16.689;2025-07-24 15:16:08.145;;human
3e2712c660018df0;601;RESPOSTA COM DADOS;2025-07-24 15:16:08.145;2025-07-24 15:16:37.683;cartoes_credito_outros_produtos;ai
3e2712c660018df0;602;RESPOSTA COM INSATISFAÇÃO;2025-07-24 15:16:37.683;2025-07-24 15:17:34.273;;human
3e2712c660018df0;603;RESPOSTA COM DADOS;2025-07-24 15:17:34.273;2025-07-24 15:18:03.355;cartoes_credito_outros_produtos;ai
3e2712c660018df0;604;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-24 15:18:03.355;2025-07-24 15:18:41.845;;human
3e2712c660018df0;605;END-DIALOGUE-SYSTEM;2025-07-24 15:18:41.845;2025-07-24 15:18:41.845;;syst
3f260002fe0dda2c;606;START-DIALOGUE-SYTEM;2025-07-16 22:46:40.731;2025-07-16 22:46:40.731;;syst
3f260002fe0dda2c;607;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-16 22:46:40.731;2025-07-16 22:46:41.731;;ai
3f260002fe0dda2c;608;RESPOSTA COM INSATISFAÇÃO;2025-07-16 22:46:41.731;2025-07-16 22:50:22.942;;human
3f260002fe0dda2c;609;ENCAMINHAMENTO OUTROS CANAIS;2025-07-16 22:50:22.942;2025-07-16 22:51:02.932;cartoes_credito_outros_produtos;ai
3f260002fe0dda2c;610;ESCLARECIMENTO DA INTENÇÃO;2025-07-16 22:51:02.932;2025-07-16 22:53:43.210;;human
3f260002fe0dda2c;611;ENTREGA DA SOLUÇÃO;2025-07-16 22:53:43.210;2025-07-16 22:54:18.058;cartoes_credito_outros_produtos;ai
3f260002fe0dda2c;612;AGRADECIMENTO ESPONTÂNEO;2025-07-16 22:54:18.058;2025-07-16 22:57:06.134;;human
3f260002fe0dda2c;613;END-DIALOGUE-SYSTEM;2025-07-16 22:57:06.134;2025-07-16 22:57:06.134;;syst
3f4216326e34d390;614;START-DIALOGUE-SYTEM;2025-07-18 13:24:21.713;2025-07-18 13:24:21.713;;syst
3f4216326e34d390;615;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-18 13:24:21.713;2025-07-18 13:24:22.713;;ai
3f4216326e34d390;616;ESCLARECIMENTO DA INTENÇÃO;2025-07-18 13:24:22.713;2025-07-18 13:25:26.564;;human
3f4216326e34d390;617;FLUXOS DIRECIONADOS;2025-07-18 13:25:26.564;2025-07-18 13:26:17.499;cartoes_credito_outros_produtos;ai
3f4216326e34d390;618;EXPANSÃO DA INTENÇÃO;2025-07-18 13:26:17.499;2025-07-18 13:27:21.128;;human
3f4216326e34d390;619;ENTREGA DA SOLUÇÃO;2025-07-18 13:27:21.128;2025-07-18 13:27:54.703;cartoes_credito_outros_produtos;ai
3f4216326e34d390;620;ESCLARECIMENTO DA INTENÇÃO;2025-07-18 13:27:54.703;2025-07-18 13:28:42.151;;human
3f4216326e34d390;621;END-DIALOGUE-SYSTEM;2025-07-18 13:28:42.151;2025-07-18 13:28:42.151;;syst
3fb189399034be1e;622;START-DIALOGUE-SYTEM;2025-07-09 19:38:54.133;2025-07-09 19:38:54.133;;syst
3fb189399034be1e;623;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-09 19:38:54.133;2025-07-09 19:38:55.133;;ai
3fb189399034be1e;624;RESPOSTA COM INSATISFAÇÃO;2025-07-09 19:38:55.133;2025-07-09 19:46:30.175;;human
3fb189399034be1e;625;ENCAMINHAMENTO OUTROS CANAIS;2025-07-09 19:46:30.175;2025-07-09 19:47:13.620;cartoes_credito_outros_produtos;ai
3fb189399034be1e;626;RESPOSTA COM INSATISFAÇÃO;2025-07-09 19:47:13.620;2025-07-09 19:55:24.477;;human
3fb189399034be1e;627;ENCAMINHAMENTO OUTROS CANAIS;2025-07-09 19:55:24.477;2025-07-09 19:56:09.383;cartoes_credito_outros_produtos;ai
3fb189399034be1e;628;RESPOSTA COM INSATISFAÇÃO;2025-07-09 19:56:09.383;2025-07-09 20:03:53.396;;human
3fb189399034be1e;629;ENCAMINHAMENTO OUTROS CANAIS;2025-07-09 20:03:53.396;2025-07-09 20:04:42.190;cartoes_credito_outros_produtos;ai
3fb189399034be1e;630;FINALIZAÇÃO COM RECLAMAÇÃO;2025-07-09 20:04:42.190;2025-07-09 20:10:28.392;;human
3fb189399034be1e;631;END-DIALOGUE-SYSTEM;2025-07-09 20:10:28.392;2025-07-09 20:10:28.392;;syst
3fd492c770ca79e9;632;START-DIALOGUE-SYTEM;2025-07-19 04:07:34.117;2025-07-19 04:07:34.117;;syst
3fd492c770ca79e9;633;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-19 04:07:34.117;2025-07-19 04:07:35.117;;ai
3fd492c770ca79e9;634;ENTREGA DE INFORMAÇÕES;2025-07-19 04:07:35.117;2025-07-19 04:16:02.210;;human
3fd492c770ca79e9;635;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-19 04:16:02.210;2025-07-19 04:17:00.104;cartoes_credito_outros_produtos;ai
3fd492c770ca79e9;636;SOLICITAÇÃO DE CANAL ALTERNATIVO;2025-07-19 04:17:00.104;2025-07-19 04:24:53.669;;human
3fd492c770ca79e9;637;ENTREGA DE RESPOSTA SEM SOLUÇÃO;2025-07-19 04:24:53.669;2025-07-19 04:25:43.188;cartoes_credito_outros_produtos;ai
3fd492c770ca79e9;638;DÚVIDA SOBRE RESPOSTA;2025-07-19 04:25:43.188;2025-07-19 04:35:49.676;;human
3fd492c770ca79e9;639;FLUXOS DIRECIONADOS;2025-07-19 04:35:49.676;2025-07-19 04:36:52.528;cartoes_credito_outros_produtos;ai
3fd492c770ca79e9;640;SOLICITAÇÃO DIRETA DE HUMANO;2025-07-19 04:36:52.528;2025-07-19 04:46:34.747;;human
3fd492c770ca79e9;641;ENCAMINHAMENTO OUTROS CANAIS;2025-07-19 04:46:34.747;2025-07-19 04:47:46.753;cartoes_credito_outros_produtos;ai
3fd492c770ca79e9;642;SOLICITAÇÃO DE CANAL ALTERNATIVO;2025-07-19 04:47:46.753;2025-07-19 04:57:14.999;;human
3fd492c770ca79e9;643;END-DIALOGUE-SYSTEM;2025-07-19 04:57:14.999;2025-07-19 04:57:14.999;;syst
416d47876ec8c427;644;START-DIALOGUE-SYTEM;2025-07-02 05:01:48.523;2025-07-02 05:01:48.523;;syst
416d47876ec8c427;645;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-02 05:01:48.523;2025-07-02 05:01:49.523;;ai
416d47876ec8c427;646;RESPOSTA COM INSATISFAÇÃO;2025-07-02 05:01:49.523;2025-07-02 05:05:28.702;;human
416d47876ec8c427;647;ENCAMINHAMENTO OUTROS CANAIS;2025-07-02 05:05:28.702;2025-07-02 05:06:14.789;cartoes_credito_outros_produtos;ai
416d47876ec8c427;648;RESPOSTA COM INSATISFAÇÃO;2025-07-02 05:06:14.789;2025-07-02 05:10:12.471;;human
416d47876ec8c427;649;ENCAMINHAMENTO OUTROS CANAIS;2025-07-02 05:10:12.471;2025-07-02 05:10:51.955;cartoes_credito_outros_produtos;ai
416d47876ec8c427;650;SOLICITAÇÃO DE CANAL ALTERNATIVO;2025-07-02 05:10:51.955;2025-07-02 05:13:51.074;;human
416d47876ec8c427;651;END-DIALOGUE-SYSTEM;2025-07-02 05:13:51.074;2025-07-02 05:13:51.074;;syst
446afa338684cca9;664;START-DIALOGUE-SYTEM;2025-07-17 14:19:55.324;2025-07-17 14:19:55.324;;syst
446afa338684cca9;665;SAUDAÇÃO INICIAL DO CHATBOT;2025-07-17 14:19:55.324;2025-07-17 14:19:56.324;;ai
446afa338684cca9;666;RELATO DE FRAUDE;2025-07-17 14:19:56.324;2025-07-17 14:21:18.440;;human
446afa338684cca9;667;FLUXOS DIRECIONADOS;2025-07-17 14:21:18.440;2025-07-17 14:22:08.126;cartoes_credito_outros_produtos;ai
446afa338684cca9;668;ENTREGA DE INFORMAÇÕES;2025-07-17 14:22:08.126;2025-07-17 14:23:17.151;;human
446afa338684cca9;669;FLUXOS DIRECIONADOS;2025-07-17 14:23:17.151;2025-07-17 14:24:12.325;cartoes_credito_outros_produtos;ai
